1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,28162562,45776392,1246
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,96,0902,28348034,45776392,1247
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,82,0936,28348034,45776392,1248
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,76,092D,29014629,45776392,1253
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,38,0947,29521893,45776392,1254
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,70,0926,29521893,45776392,1255
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,72,0928,29879013,45776392,1256
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,53,0915,30273765,45776392,1257
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,99,094D,30661605,45776392,1262
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,83,0937,30825189,45776392,1267
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,77,092E,31242597,45776392,1268
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,68,0924,31672677,45776392,1269
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,32085861,45776392,1270
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,30,093F,32448712,45776392,1275
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,81,0935,32634184,45776392,1276
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,53,0915,33022024,45776392,1277
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,29,093E,33573448,45776392,1278
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,84,0938,33758920,45776392,1279
1,[NotoSerifDevanagari-Regular.ttf]:mode=node;script=dev2;language=dflt;,116,096D,4894786,44826120,1290
